device,date,hour,sleep_time,active_volume,avg_packet_size,mean_rate,peak_to_mean_rate,active_time,num_servers,num_protocols,unique_dns_reqs,dns_interval,ntp_interval
08-21-ef-3b-fc-e3,16-10-07,18,3.84231,1865.58,150.08,108.63,202.877,7.52174,39,13,4,36895679.142020,N/A
08-21-ef-3b-fc-e3,16-10-07,19,4.78696,3999.65,199.44,202.35,91.0633,8.67308,58,12,4,15869148.168961,N/A
08-21-ef-3b-fc-e3,16-10-07,20,5.0362,4989.89,237.31,264.89,210.967,7.90909,56,16,4,14055565.491589,243.419464
08-21-ef-3b-fc-e3,16-10-07,21,9.98901,3034.25,203.20,101.14,167.138,6.91525,40,14,3,40995486.827024,N/A
08-21-ef-3b-fc-e3,16-10-07,22,14.1244,4208.65,218.20,103.57,302.108,7.09091,42,12,3,34321896.570901,N/A
08-21-ef-3b-fc-e3,16-10-07,23,5.13122,1903.01,162.11,113.80,158.622,7.71176,50,14,4,28938141.131035,N/A
14-cc-20-51-33-ea,16-10-07,00,0,N/A,90.04,486.47,8.88891,N/A,95,25,4,4714895.800644,26.263368
14-cc-20-51-33-ea,16-10-07,01,0,N/A,91.92,500.73,15.1833,N/A,92,25,4,4526889.528830,27.029184
14-cc-20-51-33-ea,16-10-07,02,0,N/A,90.50,487.63,9.52591,N/A,97,26,4,4540829.534928,28.601952
14-cc-20-51-33-ea,16-10-07,03,0,N/A,107.52,626.54,77.1023,N/A,132,26,4,4583146.520432,29.238777
14-cc-20-51-33-ea,16-10-07,04,0.00250209,437150,90.58,488.04,7.97861,915,98,23,4,4513078.867138,28.464302
14-cc-20-51-33-ea,16-10-07,05,0,N/A,91.37,516.64,12.0285,N/A,115,27,4,4265261.276843,28.610594
14-cc-20-51-33-ea,16-10-07,06,0,N/A,92.93,513.76,16.1248,N/A,121,30,4,4302577.253918,30.776377
14-cc-20-51-33-ea,16-10-07,07,0,N/A,91.19,499.84,11.1986,N/A,101,25,4,4822835.247048,28.915081
14-cc-20-51-33-ea,16-10-07,08,0,N/A,91.14,502.30,8.44491,N/A,87,21,3,6149129.940028,28.350715
14-cc-20-51-33-ea,16-10-07,09,0,N/A,97.45,573.01,53.9885,N/A,116,26,4,4485698.436501,26.861136
14-cc-20-51-33-ea,16-10-07,10,0,N/A,96.27,580.10,20.3624,N/A,109,26,4,4010321.700087,26.850305
14-cc-20-51-33-ea,16-10-07,11,0,N/A,127.08,1121.75,10.1153,N/A,112,27,4,2763674.131420,29.254266
14-cc-20-51-33-ea,16-10-07,12,0,N/A,97.76,581.47,24.3072,N/A,103,27,4,3956583.341104,27.644630
14-cc-20-51-33-ea,16-10-07,13,0,N/A,658.54,30377.99,99.0877,N/A,760,235,6,621917.063417,26.936768
14-cc-20-51-33-ea,16-10-07,14,0,N/A,295.91,5516.20,117.237,N/A,533,125,4,1192094.342772,28.159879
14-cc-20-51-33-ea,16-10-07,15,0,N/A,384.56,16251.62,55.0429,N/A,459,42,4,772274.410620,29.840573
14-cc-20-51-33-ea,16-10-07,16,0,N/A,807.63,85199.54,47.0655,N/A,508,41,4,811335.891007,23.199529
14-cc-20-51-33-ea,16-10-07,17,0,N/A,649.98,10529.65,448.59,N/A,173,24,4,3243568.320121,27.517570
14-cc-20-51-33-ea,16-10-07,18,0,N/A,103.48,608.37,31.4284,N/A,115,24,4,5289703.176533,29.101238
14-cc-20-51-33-ea,16-10-07,19,0,N/A,112.11,636.07,32.1954,N/A,134,23,4,4776151.410471,28.391880
14-cc-20-51-33-ea,16-10-07,20,0,N/A,325.77,2523.80,27.1914,N/A,126,27,4,4445284.296401,27.808651
14-cc-20-51-33-ea,16-10-07,21,0,N/A,106.86,563.92,29.4136,N/A,135,30,4,5054239.676430,28.576325
14-cc-20-51-33-ea,16-10-07,22,0.00250209,1781144,105.56,549.55,62.2756,3150,116,24,4,5506871.588324,28.859614
14-cc-20-51-33-ea,16-10-07,23,0,N/A,140.58,788.90,82.2202,N/A,119,25,4,5406026.365138,28.806009
18-b4-30-25-be-e4,16-10-07,21,0,N/A,216.14,1577.33,1.75769,N/A,13,9,2,491945065.108384,N/A
18-b7-9e-02-20-44,16-10-07,00,12.313,443.607,91.77,11.26,63.7301,7.68539,4,4,2,163973575.019337,N/A
18-b7-9e-02-20-44,16-10-07,01,11.9619,460.07,93.14,11.30,56.8384,8.19767,4,4,2,163973972.745231,N/A
18-b7-9e-02-20-44,16-10-07,02,12.2681,434.878,94.02,10.95,57.0019,7.73333,4,4,2,163974370.489516,N/A
18-b7-9e-02-20-44,16-10-07,03,13.1351,429.945,92.14,10.99,55.2647,7.21978,4,4,2,210824659.149917,N/A
18-b7-9e-02-20-44,16-10-07,04,12.9467,458.648,98.21,11.86,61.3109,7.56818,4,5,2,147577678.955412,N/A
18-b7-9e-02-20-44,16-10-07,05,11.4938,435.841,93.60,11.49,55.8916,8.14773,8,5,2,147578036.893975,0.200642
18-b7-9e-02-20-44,16-10-07,06,12.6533,439.434,94.86,11.10,56.3834,7.98795,4,4,2,163975994.308799,N/A
18-b7-9e-02-20-44,16-10-07,07,12.1266,432.571,91.49,11.03,65.9126,7.71429,4,4,2,210826746.917878,N/A
18-b7-9e-02-20-44,16-10-07,08,11.9874,445.9,93.58,11.24,73.4966,7.93333,4,5,2,163976756.463412,N/A
18-b7-9e-02-20-44,16-10-07,09,12.6419,452.809,90.72,11.30,63.5038,7.65169,4,4,2,163977154.195624,N/A
18-b7-9e-02-20-44,16-10-07,10,11.7857,447.08,91.74,11.19,57.3765,8.10345,4,4,2,184474782.909621,N/A
18-b7-9e-02-20-44,16-10-07,11,12.2426,449.761,92.38,11.07,57.9969,7.97727,4,4,2,163977982.545106,N/A
18-b7-9e-02-20-44,16-10-07,12,12.5065,439.133,92.28,11.08,56.4778,7.6,4,4,2,163978380.283262,N/A
18-b7-9e-02-20-44,16-10-07,13,12.063,441.272,96.59,11.37,59.0481,7.69565,4,5,2,163978745.145384,N/A
18-b7-9e-02-20-44,16-10-07,14,12.64,465.75,95.35,11.17,63.2415,7.96429,4,4,2,184476572.728094,N/A
18-b7-9e-02-20-44,16-10-07,15,11.8608,453.58,92.79,11.42,63.7033,8.04545,4,4,2,163979540.612894,N/A
18-b7-9e-02-20-44,16-10-07,16,12.6681,570.176,107.70,13.60,148.487,7.97647,5,6,3,105415674.791982,N/A
18-b7-9e-02-20-44,16-10-07,17,13.3687,895.118,133.24,19.26,329.508,8.44737,9,7,2,134165757.659070,0.197470
18-b7-9e-02-20-44,16-10-07,18,13.6132,481.79,89.13,11.21,55.6912,7.77778,4,5,2,245971104.179708,N/A
18-b7-9e-02-20-44,16-10-07,19,14.715,486.988,91.16,11.14,54.4822,7.3875,4,4,2,163981169.210560,N/A
18-b7-9e-02-20-44,16-10-07,20,14.6269,521.466,92.39,10.88,59.0107,8.17808,4,4,2,210833402.790839,N/A
18-b7-9e-02-20-44,16-10-07,21,14.2976,526.162,90.09,11.16,61.7459,8.18919,4,4,2,163981934.954760,N/A
18-b7-9e-02-20-44,16-10-07,22,14.3122,531.781,91.26,11.09,56.3305,8.30137,4,5,2,184480163.048274,N/A
18-b7-9e-02-20-44,16-10-07,23,14.5271,526.375,90.62,10.83,64.3929,8.33333,4,4,2,210834943.175724,N/A
30-8c-fb-2f-e4-b2,16-10-07,00,0.0075188,74535.3,96.55,181.19,2.12356,406,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,01,0.0150754,106474,96.55,179.99,2.15976,589,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,02,0.0125523,59889.6,96.73,179.15,2.11745,328.8,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,03,0.0100334,116425,96.90,180.41,3.39242,646.5,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,04,0.0125523,117230,96.85,180.97,2.05204,645.6,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,05,0.00500835,172008,96.85,188.70,5.72718,910.5,3,3,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,06,0.0176027,77083.7,97.57,192.92,5.91304,403.714,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,07,0.0100334,147019,97.54,193.47,5.49632,753.75,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,08,0.0100334,183757,99.26,209.62,5.15571,879,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,09,0.00500835,229882,99.27,214.53,5.73704,1060.5,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,10,0,N/A,102.48,248.42,28.2866,N/A,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,11,0.00250209,1305201,155.81,731.84,9.89314,2205,3,3,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,12,0.0075188,256262,103.67,228.97,30.0261,1106,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,13,0,N/A,153.38,761.77,9.0792,N/A,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,14,0.00500835,335032,160.38,661.64,11.0763,1140,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,15,0,N/A,207.14,1756.12,4.50279,N/A,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,16,0,N/A,652.00,9774.10,14.8135,N/A,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,17,0,N/A,110.50,269.23,27.7947,N/A,3,3,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,18,0.0075188,190168,100.03,231.80,5.30947,734,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,19,0.00500835,249495,96.96,182.94,2.07364,1360.5,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,20,0.00250209,7192931,524.63,2012.17,33.8923,3324,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,21,0.0125523,77795,96.86,177.99,2.08677,430.8,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,22,0.0075188,191765,96.90,181.82,2.7243,1048,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-07,23,0.0075188,490214,199.65,422.88,153.095,1106,3,3,N/A,N/A,N/A
30-8c-fb-b6-ea-45,16-10-07,16,0.183036,1.09152e+07,1020.32,71458.22,6.88236,143.357,11,6,2,54659927.098601,49.030926
40-f3-08-ff-1e-da,16-10-07,13,9.90756,4508.26,239.52,168.91,68.0015,6.18261,39,17,4,27329790.501777,126.377384
40-f3-08-ff-1e-da,16-10-07,14,10.0582,4601.3,249.74,210.24,220.714,5.0122,38,15,2,44721586.224535,2.449233
40-f3-08-ff-1e-da,16-10-07,15,18.0638,2571.7,191.40,74.35,165.518,4.78947,18,7,2,122984513.152111,N/A
44-65-0d-56-cc-d3,16-10-07,00,4.97561,895.393,93.11,59.60,91.3905,5.64854,19,7,3,16962785.877989,70.911095
44-65-0d-56-cc-d3,16-10-07,01,5.98496,783.586,93.85,56.05,44.1014,4.66406,17,8,3,18920075.332712,74.452144
44-65-0d-56-cc-d3,16-10-07,02,6.16071,813.315,97.19,61.92,81.9524,4.2967,18,9,3,17568685.429456,86.109500
44-65-0d-56-cc-d3,16-10-07,03,4.66951,937.146,97.08,60.85,85.0355,6.02575,27,8,3,18447162.899771,98.143301
44-65-0d-56-cc-d3,16-10-07,04,5.63133,925.664,97.81,63.18,85.9136,5.09016,19,8,3,17568769.815587,85.303536
44-65-0d-56-cc-d3,16-10-07,05,5.10407,911.73,93.28,60.36,66.7666,5.58228,22,7,3,17780485.258090,97.332099
44-65-0d-56-cc-d3,16-10-07,06,5.07432,828.964,95.26,57.48,51.4329,5.35887,28,8,3,18920306.116266,121.118309
44-65-0d-56-cc-d3,16-10-07,07,6.36719,828.942,98.41,59.78,90.4025,4.43629,19,8,3,18920350.287723,89.431914
44-65-0d-56-cc-d3,16-10-07,08,5.59189,835.093,97.07,62.31,80.3459,4.6791,21,9,3,17362247.907683,79.992380
44-65-0d-56-cc-d3,16-10-07,09,5.07901,910.392,95.89,61.32,56.9567,5.5,20,8,3,16963157.530635,74.605273
44-65-0d-56-cc-d3,16-10-07,10,5.91791,826.19,97.82,60.72,108.359,4.57414,20,8,3,18920490.461527,69.732124
44-65-0d-56-cc-d3,16-10-07,11,4.89648,987.93,98.73,62.88,74.2976,5.96053,23,8,3,17569070.510172,97.750204
44-65-0d-56-cc-d3,16-10-07,12,5.90299,834.039,90.92,54.27,46.6153,5.18534,18,7,3,19418493.722435,80.955495
44-65-0d-56-cc-d3,16-10-07,13,5.50355,857.799,97.42,63.25,72.965,4.76136,25,8,4,16397879.496789,88.889051
44-65-0d-56-cc-d3,16-10-07,14,5.625,855.059,98.84,61.29,90.1906,4.86328,26,10,4,17780876.276941,90.563807
44-65-0d-56-cc-d3,16-10-07,15,5.26897,1501.69,145.79,109.47,154.813,4.96947,21,7,3,19166445.869439,97.332010
44-65-0d-56-cc-d3,16-10-07,16,5.62319,900.618,98.71,63.00,65.5224,4.9759,23,8,3,18447746.392223,96.017983
44-65-0d-56-cc-d3,16-10-07,17,5.83005,887.498,96.25,62.20,87.4777,4.84064,21,8,3,17569327.305185,92.472816
44-65-0d-56-cc-d3,16-10-07,18,5.46353,910.625,97.17,60.90,88.6404,5.3,18,8,3,18447839.171190,87.109782
44-65-0d-56-cc-d3,16-10-07,19,5.68765,762.945,92.37,54.26,58.3763,4.83071,19,7,3,19166630.786577,78.339991
44-65-0d-56-cc-d3,16-10-07,20,5.58993,927.175,94.42,62.19,87.7875,5.2,20,9,3,17569455.413502,81.613317
44-65-0d-56-cc-d3,16-10-07,21,5.31944,939.058,98.21,63.06,58.9094,5.36515,21,8,3,17160906.395771,84.248868
44-65-0d-56-cc-d3,16-10-07,22,4.31365,1041.69,99.25,63.92,81.2398,6.65455,24,8,3,18220265.382550,87.977939
44-65-0d-56-cc-d3,16-10-07,23,5.90347,862.502,97.30,59.33,58.3558,4.89474,18,8,3,18921091.232148,85.078646
50-c7-bf-00-56-39,16-10-07,00,66.7959,420.816,121.89,4.71,469.313,3.78947,5,4,2,737880437.204213,N/A
50-c7-bf-00-56-39,16-10-07,01,84.8462,273.677,92.29,2.51,120.278,3.67742,4,5,2,1475762534.842972,N/A
50-c7-bf-00-56-39,16-10-07,02,64.2692,429.243,121.99,4.57,470.668,4.13514,4,4,2,737883511.227515,N/A
50-c7-bf-00-56-39,16-10-07,03,71.625,455.667,128.39,4.63,476.457,3.91667,5,5,2,737886589.789587,N/A
50-c7-bf-00-56-39,16-10-07,04,75.8,241.686,83.09,2.41,93.7779,3.77143,5,4,2,1475773343.389474,N/A
50-c7-bf-00-56-39,16-10-07,05,69.4468,422.054,124.72,4.62,478.406,3.72973,5,4,2,737889672.029930,N/A
50-c7-bf-00-56-39,16-10-07,06,82.65,267.931,86.47,2.30,107.972,4.03448,4,4,2,1475780549.381624,N/A
50-c7-bf-00-56-39,16-10-07,07,68.0816,442.556,123.32,4.60,465.379,4,5,4,2,491928507.207279,N/A
50-c7-bf-00-56-39,16-10-07,08,83.561,242.364,83.90,2.27,106.931,3.63636,4,4,2,1475787755.326098,N/A
50-c7-bf-00-56-39,16-10-07,09,61.0755,448.324,124.02,4.93,363.063,4.13514,5,5,2,737895837.600611,N/A
50-c7-bf-00-56-39,16-10-07,10,67.6875,446.857,122.01,4.64,475.994,4.02857,5,4,2,737897971.616190,N/A
50-c7-bf-00-56-39,16-10-07,11,82.275,264.367,85.43,2.35,92.3164,3.9,4,4,2,1475798563.624556,N/A
50-c7-bf-00-56-39,16-10-07,12,72.4565,411.5,124.89,4.54,487.029,3.55263,5,4,2,737901083.493297,N/A
50-c7-bf-00-56-39,16-10-07,13,67.2,410.658,123.65,4.48,449.4,3.86842,4,4,2,491936088.292439,N/A
50-c7-bf-00-56-39,16-10-07,14,77.9211,247.207,84.01,2.35,104.982,3.82759,4,4,2,1475809382.589453,N/A
70-5a-0f-e4-9b-c0,16-10-07,00,13.5346,223.093,65.46,7.41,29.8354,5.4661,9,4,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,01,13.2857,220.171,65.15,7.73,23.4328,5.2439,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,02,13.4101,206.37,64.70,7.43,25.7936,5.07874,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,03,13.1045,214.331,64.72,7.67,17.5088,5.25,11,6,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,04,12.2308,210.902,64.31,7.47,24.228,5.60976,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,05,13.0734,198.485,64.37,7.39,24.5089,5.00769,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,06,13.2027,209.46,65.59,7.44,29.7059,5.2619,9,4,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,07,12.9067,207.611,64.19,7.39,24.4939,5.30952,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,08,13.7689,227.451,63.78,7.25,23.5476,5.57522,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,09,13.7406,223.099,66.02,7.63,23.7305,5.2314,11,6,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,10,13.7123,216.846,63.87,7.29,26.3178,5.33333,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,11,13.4378,236.513,65.74,7.69,28.7543,5.63478,9,4,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,12,12.6288,215.858,64.26,7.31,24.7672,5.675,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,13,7.54896,11548.7,354.82,461.44,213.523,7.05634,14,13,5,11096301.952143,N/A
70-5a-0f-e4-9b-c0,16-10-07,14,12.8533,697.25,132.34,25.84,418.887,5.09091,10,6,3,368952903.092140,N/A
70-5a-0f-e4-9b-c0,16-10-07,15,13.5417,900.451,132.07,25.75,335.855,6.32353,13,9,3,737906702.011929,N/A
70-5a-0f-e4-9b-c0,16-10-07,16,13.1644,697.265,131.72,26.02,372.86,4.95455,10,6,3,737908502.048009,N/A
70-5a-0f-e4-9b-c0,16-10-07,17,14.0145,237.098,65.50,7.67,32.0613,5.4375,9,4,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,18,13.2818,235.886,65.00,7.57,23.9176,5.73684,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,19,14.3592,213.793,64.35,7.11,30.7651,5.27586,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,20,13.0364,220.305,64.21,7.39,16.6005,5.5678,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,21,13.1031,282.347,76.88,9.64,244.236,5.42975,13,9,2,737917575.168883,N/A
70-5a-0f-e4-9b-c0,16-10-07,22,13.3349,225.754,66.07,7.76,32.623,5.33607,9,4,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-07,23,13.0676,215.248,64.31,7.32,24.7278,5.47934,8,3,N/A,N/A,N/A
70-ee-50-03-b8-ac,16-10-07,00,17.3487,1716.33,124.51,23.12,28.6206,10.9231,9,5,2,105411562.475698,N/A
70-ee-50-03-b8-ac,16-10-07,01,12.9502,1295.69,149.07,30.54,19.5204,7.95181,7,5,2,134160445.053993,N/A
70-ee-50-03-b8-ac,16-10-07,02,23.2881,2403.15,124.63,20.17,32.7886,13.5,10,5,2,86809946.922616,N/A
70-ee-50-03-b8-ac,16-10-07,03,13.9604,1359.67,141.30,28.64,23.1045,8.34783,9,5,2,122981091.041575,N/A
70-ee-50-03-b8-ac,16-10-07,04,17.2174,1481.77,128.28,24.62,23.592,8.93023,7,5,2,98385092.304818,N/A
70-ee-50-03-b8-ac,16-10-07,05,10.3242,1228.03,135.38,33.53,23.0957,8.22581,8,5,2,122981602.601791,N/A
70-ee-50-03-b8-ac,16-10-07,06,25.8932,2112.67,125.86,18.92,40.9265,11.5,10,5,2,105413115.879496,N/A
70-ee-50-03-b8-ac,16-10-07,07,16.9742,1570.66,139.05,24.18,24.0165,9.75,8,5,2,134162480.707636,N/A
70-ee-50-03-b8-ac,16-10-07,08,15.5148,1728.51,144.10,28.52,27.1395,9.85714,9,5,2,163976772.585540,N/A
70-ee-50-03-b8-ac,16-10-07,09,14.4457,1486.57,133.90,26.70,29.6791,9.77778,7,5,2,92237166.689655,N/A
70-ee-50-03-b8-ac,16-10-07,10,28.4845,2456.21,124.70,17.11,38.8107,13.5789,9,5,2,122983178.081967,N/A
70-ee-50-03-b8-ac,16-10-07,11,14.1091,1307.7,116.35,26.10,29.655,8.83019,9,5,2,86811854.822874,N/A
70-ee-50-03-b8-ac,16-10-07,12,15.9144,1544.05,133.68,24.91,31.8119,9.78947,9,5,2,98386987.936373,N/A
70-ee-50-03-b8-ac,16-10-07,13,13.1495,1446.13,143.55,29.45,22.4566,9.22388,8,5,2,92238068.197919,N/A
70-ee-50-03-b8-ac,16-10-07,14,24.5135,1951.57,126.81,19.97,29.056,10.7143,9,5,2,86812508.559920,N/A
70-ee-50-03-b8-ac,16-10-07,15,10.354,1206.59,150.91,34.88,16.6507,7.86585,7,5,2,163979581.656650,N/A
70-ee-50-03-b8-ac,16-10-07,16,14.2879,1238.15,158.98,28.25,23.5141,7.57692,6,5,2,245969896.823156,N/A
70-ee-50-03-b8-ac,16-10-07,17,12.8571,1470.44,134.75,27.41,28.242,10.1129,8,5,2,122985282.475474,N/A
70-ee-50-03-b8-ac,16-10-07,18,15.9457,1575.29,145.91,26.92,24.6717,9.31034,9,5,2,113525132.223297,N/A
70-ee-50-03-b8-ac,16-10-07,19,11.9244,1215.28,140.03,30.57,25.6272,8,8,5,2,147583014.620690,N/A
70-ee-50-03-b8-ac,16-10-07,20,16.949,1432.22,138.10,25.18,30.7286,8.50909,9,5,2,113525707.690609,N/A
70-ee-50-03-b8-ac,16-10-07,21,17.6149,1511.28,115.17,21.86,30.6847,10.275,9,5,2,92239859.388228,N/A
70-ee-50-03-b8-ac,16-10-07,22,11.5759,1240.41,147.08,33.41,25.5674,7.64789,7,5,2,134167373.148238,N/A
70-ee-50-03-b8-ac,16-10-07,23,12.6667,1441.7,144.49,30.14,25.669,9.30435,8,5,2,122987097.362288,N/A
70-ee-50-18-34-43,16-10-07,00,5.61244,217.785,63.02,16.69,127.375,4.54909,11,7,2,737880841.056818,570.862372
70-ee-50-18-34-43,16-10-07,01,5.4507,201.675,58.32,15.25,124.019,4.69373,12,8,2,1475765461.914799,970.131707
70-ee-50-18-34-43,16-10-07,02,5.75912,207.272,56.89,15.71,141.784,4.52206,12,8,2,737884623.333006,1366.138152
70-ee-50-18-34-43,16-10-07,03,5.27586,200.875,56.80,14.73,142.532,4.95057,13,7,2,1475773021.252539,693.120534
70-ee-50-18-34-43,16-10-07,04,5.35814,195.274,57.33,14.96,142.832,4.69708,13,7,2,1475776621.954202,554.099780
70-ee-50-18-34-43,16-10-07,05,5.25688,374.805,76.82,27.85,143.016,4.87218,26,14,2,50888979.371984,573.791414
70-ee-50-18-34-43,16-10-07,06,5.23799,320.692,76.79,23.75,216.813,4.91729,23,14,2,98385384.217240,643.614717
70-ee-50-18-34-43,16-10-07,07,4.73548,204.161,56.17,14.16,149.528,5.59036,10,7,2,737892093.258057,1211.583794
70-ee-50-18-34-43,16-10-07,08,6.02256,192.054,58.28,14.75,143.46,4.32609,12,7,2,368947485.646765,877.459040
70-ee-50-18-34-43,16-10-07,09,5.933,201.17,55.48,14.86,137.666,4.55094,11,8,2,491931242.252614,518.301972
70-ee-50-18-34-43,16-10-07,10,5,206.567,57.58,14.24,145.102,5.4413,11,7,2,491932440.715795,244.120691
70-ee-50-18-34-43,16-10-07,11,5.59189,214.714,62.77,16.31,146.48,4.59341,12,8,2,1475801101.846884,694.123719
70-ee-50-18-34-43,16-10-07,12,5.88889,189.95,58.24,14.85,137.801,4.31317,10,7,2,737902443.314397,539.864905
70-ee-50-18-34-43,16-10-07,13,5.51064,199.713,58.15,14.76,112.192,4.76604,10,8,2,737904331.162541,1580.121894
70-ee-50-18-34-43,16-10-07,14,5.19362,199.339,57.62,14.27,112.893,5.11284,12,7,2,737906131.337631,782.461316
70-ee-50-18-34-43,16-10-07,15,5.80196,193.195,56.90,14.62,111.421,4.5,12,7,2,1475812982.181627,594.128530
70-ee-50-18-34-43,16-10-07,16,5.25688,190.502,56.72,14.09,144.996,4.91321,12,8,2,737909190.625240,559.638754
70-ee-50-18-34-43,16-10-07,17,4.75862,211.798,60.06,15.19,139.452,5.393,13,8,2,368955686.579343,583.701644
70-ee-50-18-34-43,16-10-07,18,5.933,217.464,62.80,15.94,133.726,4.57414,12,7,2,368956522.937899,885.133978
70-ee-50-18-34-43,16-10-07,19,5.867,243.97,69.24,18.12,213.253,4.55056,12,7,2,491943182.327709,1167.788219
70-ee-50-18-34-43,16-10-07,20,5.41121,198.027,56.45,14.13,117.23,5.00391,11,8,2,737916840.690405,666.118526
70-ee-50-18-34-43,16-10-07,21,5.60432,348.572,76.61,25.03,221.781,4.85603,26,14,2,81990940.169759,596.878038
70-ee-50-18-34-43,16-10-07,22,6.27835,186.454,57.03,13.96,131.107,4.31599,12,7,2,737920351.282330,600.620878
70-ee-50-18-34-43,16-10-07,23,6.03778,186.154,56.47,14.19,112.576,4.35165,11,8,2,737922243.217949,1153.135444
74-2f-68-81-69-42,16-10-07,13,0.248466,1.42492e+06,840.72,32775.62,123.923,39.4521,572,485,9,1256007.822544,N/A
74-2f-68-81-69-42,16-10-07,14,0.505355,109522,468.94,4105.75,157.286,22.6791,349,414,8,2621337.095288,N/A
74-2f-68-81-69-42,16-10-07,15,0.0534351,93451.3,533.47,11652.45,58.0287,26.6667,174,322,8,2816443.508958,N/A
74-2f-68-81-69-42,16-10-07,16,0.288515,225136,395.08,4030.93,69.083,50.8095,203,304,7,2683308.850597,N/A
74-c6-3b-29-d7-1d,16-10-07,14,6.53684,6142.87,185.18,210.91,16.9804,9.09677,15,11,4,28937501.241925,N/A
74-c6-3b-29-d7-1d,16-10-07,15,17.2556,261.012,72.65,8.40,14.7051,4.60714,4,3,N/A,N/A,N/A
ac-bc-32-d4-6f-2f,16-10-07,13,0.553691,130069,313.28,4672.15,40.9863,23.2895,109,27,9,1573356.264106,168.434989
b4-ce-f6-a7-a3-c2,16-10-07,15,2.97458,38693,274.60,1697.60,24.503,10.9,59,18,3,16582206.717454,3.163056
b4-ce-f6-a7-a3-c2,16-10-07,16,4.29289,292595,964.85,12345.67,102.835,9.69388,120,19,4,6388830.619526,212.587033
d0-52-a8-00-67-5e,16-10-07,00,4.28398,174.962,54.26,18.16,17.6314,3.96774,9,4,2,245960384.496972,599.356867
d0-52-a8-00-67-5e,16-10-07,01,4.24597,164.508,53.80,17.70,17.4458,3.84715,9,4,2,245960983.860283,599.358207
d0-52-a8-00-67-5e,16-10-07,02,4.2024,169.197,54.47,17.97,18.0389,3.92126,8,4,2,245961583.213716,599.362102
d0-52-a8-00-67-5e,16-10-07,03,4.36475,171.158,54.68,18.13,18.1001,3.84474,9,4,2,245962182.542586,599.327716
d0-52-a8-00-67-5e,16-10-07,04,4.36756,166.885,54.66,17.90,18.339,3.79688,9,4,2,245962781.941000,599.413377
d0-52-a8-00-67-5e,16-10-07,05,4.21084,171.738,54.47,18.30,17.711,3.90314,9,4,2,245963381.326350,599.397834
